id,title,avgvote,releaseyear,tagline,budget,revenue,genres
"862","Toy Story","7.2","1995","The adventure takes off!","30000000","394400000","Animation|Comedy|Family"
"2671","Ring","6.9","1998","One curse, one cure, one week to find it","1200000","19400000","Horror|Thriller"
"147","The 400 Blows","7.7","1959","Angel faces hell-bent for violence.",,,"Drama|Indie"
"26736","Wizards of Waverly Place: The Movie","5.9","2009","Family vacations can be tricky.",,,"Adventure|Comedy|Drama|Family|Fantasy|Science Fiction"
"86331","Desire","4.5","2011",,"1344000",,"Drama|Erotic|Romance"
"1480","Touch of Evil","8.3","1958","THE STRANGEST VENGEANCE EVER PLANNED!","829000","2247500","Crime|Drama|Film Noir|Thriller"
"2675","Signs","6.4","2002","It’s not like they didn’t warn us.","72000000","408200000","Drama|Mystery|Science Fiction|Thriller"
"14811","Fiddler on the Roof","6.7","1971","To Life!","9000000","83304330","Drama|Music|Romance"
"863","Toy Story 2","6.8","1999","The toys are back!","90000000","497400000","Animation|Comedy|Family"
"26842","The Message: The Story of Islam","8.5","1977",,"10000000","15000000","Action|Adventure|Drama|History"
"14813","Mickey's Christmas Carol","7.1","1983","He's back! Mickey Mouse - in his first new motion picture in 30 years","3000000","21000000","Animation|Family|Short"
"8643","The Exorcism of Emily Rose","6.7","2005","What happened to Emily?","19000000","145166804","Crime|Drama|Horror"
"268508","The Mummy Resurrected","4.3","2014",,,,"Horror"
"14817","Good Burger","4.9","1997","A comedy with everything on it.","8500000","23700000","Comedy|Family"
"2687","Memoirs of an Invisible Man","6.2","1992","An adventure like you've never seen.","40000000","14358033","Action|Comedy|Drama|Fantasy|Science Fiction|Thriller"
"14819","Heavyweights","6.4","1995","They don't run the fastest. They don't jump the highest. But they sure are getting the last laugh. Heavyweights. They never met a hot dog they didn't like ... until now.","10000000","17700000","Comedy|Drama|Family"
"8645","The Happening","5.1","2008","We've Sensed It. We've Seen The Signs. Now... It's Happening.","60000000","163403799","Science Fiction|Thriller"
"14821","Escape to Witch Mountain","7.2","1975","Caught in a world where they don't belong... they have one chance to escape!",,"20000000","Adventure|Family|Fantasy|Science Fiction"
"268","Batman","6.6","1989","Have you ever danced with the devil in the pale moonlight?","35000000","411348924","Action|Fantasy"
"86467","Bel Ami","4.7","2012","Temptation. Seduction. Obsession.","9000000","8303261","Drama"
"14822","Return From Witch Mountain","6.8","1978","Sinister forces from this world against two young space travellers from another.",,"16393000","Adventure|Family|Fantasy|Science Fiction"
"26905","Boss Nigger","7.8","1975","White Man's Town... Black Man's Law!",,,"Action|Crime|Western"
"14831","Help!","6.6","1965","Stop worrying! HELP! is on the way!","1500000",,"Comedy|Music|Musical"
"26920","Assassin's Creed: Lineage","7.4","2009",,,,"Action|Drama|History"
"8649","Bringing Out the Dead","6.8","1999",,"32000000","16800000","Drama|Thriller"
"14836","Coraline","6.8","2009","Be careful what you wish for.","60000000","131800000","Animation|Family"
"26953","Puppet Master","6.1","1989","Evil comes in all sizes!",,,"Horror"
"14844","Chasing Liberty","6.2","2004","How do you fall in love with the whole world watching?","23000000","12195626","Comedy|Romance"
"864","Cool Runnings","6.3","1993","One dream. Four Jamaicans. Twenty below zero.","14000000","154856263","Comedy"
"14846","Little Black Book","5.4","2004","Have you ever been tempted to look inside his...","35000000","22035509","Comedy|Drama|Romance"
"26963","The Secret of Kells","7.0","2009","Turn the darkness into light","8000000","1803412","Animation|Family|Fantasy"
"86555","Take This Waltz","6.2","2012",,,"4965950","Comedy|Drama"
"14849","Dead Like Me: Life After Death","5.5","2009",,"5000000",,"Comedy|Drama|Fantasy"
"269650","Appleseed Alpha","6.8","2014","To find Olympus, they must fight to survive.",,,"Action|Animation|Science Fiction"
"14859","Keith","6.9","2008","Love is a force you can't control.",,,"Drama|Family|Indie|Romance"
"2698","Evan Almighty","5.4","2007","A comedy of biblical proportions","175000000","174400000","Comedy|Family|Fantasy"
"8656","Deep Impact","5.4","1998","Heaven and Earth are about to collide.","75000000","349464664","Action|Drama|Romance|Science Fiction|Thriller"
"14869","G.I. Joe: The Rise of Cobra","5.7","2009","When all else fails, they don't.","175000000","302500000","Action|Adventure|Science Fiction|Thriller"
"2699","Titanic","7.0","1996",,,,"Action|Disaster|Drama|Romance"
"14873","The Jungle Book 2","5.8","2003",,"20000000","135700000","Adventure|Animation|Family"
"86593","Wild Bill","7.2","2011",,,,"Drama"
"269","Breathless","8.0","1960","The film that was banned for 4 years. Why..?",,,"Crime|Drama"
"1487","Hellboy","6.2","2004","From the Dark Side to Our Side.","66000000","99318987","Action|Adventure|Fantasy|Science Fiction|Thriller"
"86597","The Tall Man","5.9","2012","Fear takes a new shape","18200000",,"Horror|Mystery|Thriller"
"14900","The Great Muppet Caper","6.4","1981",,"14000000","31200000","Comedy|Family"
"27004","Ca$h","6.1","2010",,"7000000","46488","Action|Adventure|Indie|Thriller"
"149085","Tai Chi Hero","7.1","2012","THE THROWDOWN CONTINUES","40000000",,"Action|Adventure"
"27022","The Sorcerer's Apprentice","5.9","2010","It's The Coolest Job Ever.","150000000","215300000","Action|Adventure|Comedy|Drama|Fantasy"
"865","The Running Man","6.2","1987","A game nobody survives. But Schwarzenegger has yet to play.","27000000","38122105","Action|Science Fiction"
"149087","Turning Tide","6.3","2013",,"1700000","7029858","Drama"
"271","Ronja Robbersdaughter","6.9","1984",,,,"Adventure|Drama|Family|Fantasy"
"14913","Boogeyman 2","4.8","2007","Fear. In The Flesh.","4500000","1798418","Horror|Thriller"
"8665","K-19: The Widowmaker","6.2","2002","Fate has found its hero.","100000000","35200000","War"
"14919","Batman: Mask of the Phantasm","7.7","1993","The Dark Knight fights to save Gotham city from its deadliest enemy.","6000000","5617391","Action|Adventure|Animation|Family"
"27205","Inception","7.5","2010","Your mind is the scene of the crime.","160000000","825532764","Action|Adventure|Mystery|Science Fiction|Thriller"
"1491","The Illusionist","6.9","2006","Nothing Is What It Seems.","16500000","87892388","Drama|Fantasy|Romance|Thriller"
"8669","Charlie Bartlett","6.7","2007","When Charlie Bartlett listens everyone talks.","12000000","5254986","Comedy|Drama|Indie"
"27236","Two-Lane Blacktop","7.4","1971","You can never go fast enough...","850000",,"Drama|Indie"
"1492","1492: Conquest of Paradise","6.4","1992","Centuries before the exploration of space, there was another voyage into the unknown.","47000000","7191399","Action|Adventure|Drama|History"
"272692","The Possession of Michael King","6.1","2014","If you invite it in, it will never let you go.",,"2405143","Horror"
"14924","Sid & Nancy","6.8","1986","Love Kills.","4000000","2826523","Drama|Music|Romance"
"866","Finding Neverland","6.7","2004","Where will your imagination take you?","25000000","116766556","Drama|Family|Fantasy"
"14926","Uptown Girls","6.2","2003","They're about to teach each other how to act their age.","20000000","44600000","Comedy|Drama|Romance"
"2728","Postal","6.1","2007","Some comedies go too far... others start there.","15000000","146741","Action|Comedy|Horror|Thriller"
"86703","2-Headed Shark Attack","3.6","2012","1 Body, 2 Heads and 6,000 Teeth",,,"Action|Horror|Science Fiction|Thriller"
"1493","Miss Congeniality","6.1","2000","Never Mess With An Agent In A Dress.","45000000","212000000","Action|Comedy|Crime"
"272","Batman Begins","7.1","2005","Evil fears the knight.","150000000","374218673","Action|Crime|Drama"
"14943","Crows Zero","8.1","2007",,,,"Action"
"8675","Orgazmo","7.3","1997","Fighting crime never felt so good!","1000000","602302","Comedy|Indie"
"27310","The Marine 2","5.6","2009",,,,"Action|Adventure|Drama|Thriller"
"1494","Curse of the Golden Flower","6.1","2006","Unspeakable secrets are hidden within the Forbidden City.","45000000","78568977","Action|Drama|Fantasy"
"149509","Horns","7.1","2014","He Will Bring Out The Devil In You!",,,"Drama|Fantasy|Horror|Thriller"
"27327","Phantom of the Paradise","8.0","1974","The Most Highly Acclaimed Horror Phantasy Of Our Time.","1300000","250000","Comedy|Fantasy|Horror|Musical|Thriller"
"8676","Fool's Gold","5.1","2008","This February True Love Takes a Dive.","70000000","111231041","Action|Adventure|Comedy|Romance"
"1495","Kingdom of Heaven","6.3","2005","Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong","130000000","218100000","Action|Adventure|Drama|History|War"
"27352","Braddock: Missing in Action III","5.6","1988","He's fighting for everyone who can't fight back.",,"6193901","Action|War"
"14968","Welcome to Dongmakgol","7.8","2005",,"8000000","33579813","Comedy|Drama|History"
"8677","The Bourne Identity","7.0","1988",,,,"Action|Drama|Mystery|Thriller"
"14976","Rachel Getting Married","6.4","2008","The best picture of the year!",,"16937968","Drama|Indie"
"273641","Jackass Presents: Bad Grandpa .5","6.0","2014","Unrated",,,"Comedy"
"14979","Thick as Thieves","5.7","2009","Never trust a thief.","25000000",,"Action|Crime|Thriller"
"867","Sliver","5.4","1993","You like to watch... don't you?","40000000","116300000","Romance|Suspense"
"27429","Shivers","7.2","1975","Going mad is just the beginning of the terror...","179000","1000000","Horror|Science Fiction"
"1497","Teenage Mutant Ninja Turtles II: The Secret of the Ooze","6.6","1991","Cowabunga, it's the new turtle movie.","25000000","78656813","Action|Adventure|Comedy|Family|Science Fiction"
"2742","Naked Lunch","7.0","1991","Exterminate all rational thought.","16000000","2641357","Drama|Fantasy|Horror|Indie|Science Fiction|Thriller"
"86812","Sound of My Voice","6.3","2011",,,"405614","Drama|Mystery|Science Fiction"
"14980","Rose Red","7.1","2002","Some houses are born bad.",,,"Drama|Horror|Thriller"
"2749","15 Minutes","5.8","2001","America Likes to Watch","60000000","56359980","Action|Crime|Thriller"
"149870","The Wind Rises","7.3","2013","We must live.","30000000","117932401","Animation|Drama|History"
"1498","Teenage Mutant Ninja Turtles","6.9","1990","Heroes in a half shell!","13500000","201965915","Action|Adventure|Comedy|Family|Science Fiction"
"274","The Silence of the Lambs","7.4","1991","To enter the mind of a killer she must challenge the mind of a madman.","19000000","272742922","Crime|Drama|Suspense|Thriller"
"8681","Taken","7.0","2008","They took his daughter.  He'll take their lives.","25000000","226830568","Action|Crime|Thriller"
"149910","Super Buddies","6.4","2013","You don't need superpowers to be a super hero.",,,"Family"
"2750","24 Hour Party People","7.1","2002","In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",,,"Comedy|Drama|Musical"
"86825","Stoker","6.1","2013","Innocence Ends.","12000000","12077441","Drama|Horror|Thriller"
"1499","Teenage Mutant Ninja Turtles III","5.9","1993","The Turtles Are Back....In Time.","21000000","42273609","Action|Adventure|Comedy|Family|Fantasy|Science Fiction"
"149","Akira","7.7","1988","Neo-Tokyo is about to E.X.P.L.O.D.E.","10000000","553171","Animation"
"2752","40 Days and 40 Nights","5.6","2002","One Man Is About To Do The Unthinkable. No Sex. Whatsoever. For...","17000000","95146283","Comedy|Romance"
"86829","Inside Llewyn Davis","7.2","2013",,"11000000","32935319","Drama|Music"
"14","American Beauty","7.1","1999","Look closer.","15000000","356296601","Drama"
"2755","About Schmidt","6.5","2002","Schmidt Happens","30000000","105834556","Comedy|Drama"
"15003","Chocolate","8.0","2008","Taste the fury.",,,"Action|Comedy|Crime"
"27569","Extraordinary Measures","7.2","2010","Don't hope for a miracle. Make one.","31000000","15134293","Drama"
"86834","Noah","5.8","2014","The end of the world is just the beginning.","125000000","362600000","Adventure|Drama"
"150117","I Give It A Year","5.5","2013",,"13000000","29200000","Comedy|Romance"
"15015","Barbie as Rapunzel","6.4","2002",,,,"Animation|Family"
"2756","The Abyss","6.7","1989","There's everything you've ever known about adventure, and then there's The Abyss.","70000000","90000098","Action|Adventure|Science Fiction|Thriller"
"86837","Amour","7.4","2012",,"8900000","29800000","Drama|Romance"
"15016","Barbie of Swan Lake","6.8","2003",,,,"Animation|Family"
"27573","The Bounty Hunter","5.5","2010","It's a Job. It Isn't Personal. Well, Maybe a Little ...","40000000","136300000","Action"
"15019","I Could Never Be Your Woman","5.1","2007","Find Yourself. In Love.","24000000","9576495","Comedy|Drama|Romance"
"86838","Seven Psychopaths","6.3","2012","They Won't Take Any Shih Tzu.","15000000","33035736","Comedy|Crime|Thriller"
"150202","The Haunting in Connecticut 2: Ghosts of Georgia","5.6","2013",,"8000000","5100000","Drama|Horror|Thriller"
"27576","Salt","6.2","2010","Who is Salt?","110000000","293329073","Action|Crime|Mystery|Thriller"
"15028","Clockstoppers","5.1","2002",,"26000000","38793283","Action|Adventure|Family|Science Fiction|Thriller"
"27578","The Expendables","5.9","2010","Choose Your Weapon.","80000000","274500000","Action|Thriller"
"86868","La Vérité si je Mens ! 3","5.9","2012","Truth, we missed you!","25496629","40924982","Comedy"
"15037","Can't Hardly Wait","6.5","1998","Yesterday's history.  Tomorrow's the future.  Tonight's the party.","10000000","25605015","Comedy|Drama|Romance"
"15039","Against the Dark","3.5","2009","He lives by the sword. They will die by it.","9000000",,"Action|Horror|Science Fiction|Thriller"
"27579","The American","5.7","2010",,"20000000","67900000","Crime|Drama|Suspense|Thriller"
"8688","Snake Eyes","6.2","1998","Believe everything except your eyes.","73000000","103900000","Crime|Mystery|Suspense"
"15045","Fat Albert","4.9","2004",,"45000000","48600000","Comedy|Drama|Family"
"2757","Adaptation.","7.3","2002","Charlie Kaufman writes the way he lives... With Great Difficulty. His Twin Brother Donald Lives the way he writes... with foolish abandon. Susan writes about life... But can't live it. John's life is a book... Waiting to be adapted. One story... Four Lives... A million ways it can end.","19000000","32800000","Comedy|Crime|Drama"
"8689","Cannibal Holocaust","6.4","1980","Can a movie go too far?","100000","2000000","Adventure|Horror"
"150","48 Hrs.","6.0","1982","One Cop. One Con. No Mercy.","12000000","78868508","Action|Adventure|Comedy|Crime"
"27581","The Other Guys","5.9","2010","When the cops are busy... Our only hope is...","100000000","170432927","Action|Comedy|Crime"
"15050","Brainstorm","6.4","1983","...The Ultimate Experience","18000000","10219460","Science Fiction|Thriller"
"868","Tsotsi","7.6","2005","In this world... Redemption comes just once.","3000000","9879971","Crime|Drama"
"15058","Speak","7.3","2004","The Truth Will Change Everything.","1000000",,"Drama|Indie"
"27582","The Mechanic","6.3","2011","Someone has to fix the problems.","40000000","51070807","Action|Crime|Thriller"
"15060","Futurama: Into the Wild Green Yonder","7.0","2009","All the other galaxies will be green with envy!",,,"Animation|Comedy"
"8696","Calendar Girls","5.6","2003","Some ladies will do anything for a good cause.","10000000","96542059","Comedy"
"27583","Greenberg","5.8","2010","He's got a lot on his mind.",,"6344112","Comedy|Drama|Romance"
"15067","The Good, The Bad, The Weird","6.8","2008","A Fistful of Fun!","10000000",,"Action|Adventure|Comedy|Western"
"27585","Rabbit Hole","7.1","2010",,"5000000","5144717","Drama"
"15070","Undisputed","6.9","2002","Two Enemies ... The Mob ... The Ultimate Showdown.","20000000","14946150","Action|Adventure|Drama|Sports Film|Thriller"
"8697","Who am I?","6.5","1998","Fight now. Ask questions later.",,,"Action|Adventure|Comedy|Thriller"
"27586","The Runaways","6.2","2010","It's 1975 and they're about to explode.","10000000","2995811","Drama|Indie|Music"
"15080","Only Yesterday","7.3","1991",,,"473110","Action|Animation|Drama|Romance"
"8698","The League of Extraordinary Gentlemen","5.7","2003","The power of seven become a league of one.","78000000","179265204","Action|Fantasy|Science Fiction|Thriller"
"15092","Crank: High Voltage","5.9","2009","He was dead...But he got better","20000000","34600000","Action|Crime|Thriller"
"2758","Addams Family Values","6.2","1993","The Family Just Got A Little Stranger","47000000","48919043","Comedy|Family|Fantasy"
"15097","Fear City: A Family-Style Comedy","7.8","1994",,,,"Comedy"
"8699","Anchorman: The Legend of Ron Burgundy","6.6","2004","They bring you the news so you don't have to get it yourself.","26000000","90574188","Comedy"
"2759","The Adventures of Priscilla, Queen of the Desert","7.1","1994","She's back... Looking as gorgeous and outrageous as ever in a brand new frock.","2000000","28200000","Comedy|Drama|Musical"
"15121","The Sound of Music","6.9","1965","The happiest sound in all the world!","8200000","286214286","Drama|Family|History|Music|Romance|War"
"15137","Evangelion: 1.0: You Are (Not) Alone","7.2","2007",,,"20000000","Action|Animation|Drama|Science Fiction"
"275","Fargo","7.2","1996","A lot can happen in the middle of nowhere.","7000000","60611975","Crime|Drama|Thriller"
"869","Planet of the Apes","5.7","2001","You'll be sorry you were ever born human","100000000","362211740","Science Fiction"
"15139","The Pagemaster","6.3","1994","All The Adventure Your Imagination Can Hold.","27000000","13670688","Animation|Family|Fantasy|Science Fiction"
"276690","Street Fighter: Assassin's Fist","7.3","2014","If a man alters his path can he change his destiny...or only delay the inevitable?",,,"Action|Adventure|Drama|Thriller"
"15143","Some Kind of Wonderful","7.5","1987","Before they could stand together, they had to stand alone.",,"18553948","Drama|Romance"
"8703","Three Wishes for Cinderella","8.2","1973",,"580000",,"Adventure|Drama|Family|Fantasy|Romance"
"15144","Sixteen Candles","6.9","1984","When you're just sixteen anything can happen!","6500000","23686027","Comedy|Family|Romance"
"276935","Ek Villain","6.7","2014",,,"1278108","Action|Romance|Thriller"
"87101","Terminator: Genisys","8.9","2015",,"155000000","440603537","Action|Adventure|Science Fiction|Thriller"
"15152","OSS 117: Cairo, Nest of Spies","7.4","2006",,,,"Action|Adventure|Comedy"
"2769","An American in Paris","7.5","1951","What a joy! It's M-G-M's Technicolor musical!","5635000","6981000","Comedy|Drama|Music|Musical|Romance"
"15157","Another Cinderella Story","5.9","2008","Once upon a time....can happen again.","5000000",,"Comedy|Drama|Family"
"871","Planet of the Apes","6.9","1968","Somewhere in the Universe, there must be something better than man!","5800000","32589624","Adventure|Mystery|Science Fiction"
"276","The Edukators","6.7","2004","Every heart is a revolutionary cell.",,,"Comedy|Drama"
"15158","Phantasm II","6.2","1988","The ball is back!","3000000","7282851","Action|Horror|Science Fiction|Thriller"
"15159","The Pink Panther 2","5.6","2009","Inspect the unexpected.",,"75871032","Comedy|Mystery"
"872","Singin' in the Rain","7.0","1952","What a Glorious Feeling!","2540800","7200000","Comedy|Music|Romance"
"2770","American Pie 2","6.0","2001","This Summer It's All About Sticking Together.","30000000","287553595","Comedy|Romance"
"15163","Amazing Grace","7.6","2006","Behind the song you love is a story you will never forget.",,"32120360","Drama"
"27793","The Neverending Story III: Escape from Fantasia","6.2","1994","It's a brand new beginning in the adventure that never ends","17000000",,"Fantasy"
"15165","Barbie as The Princess & the Pauper","6.1","2004",,,,"Animation|Comedy|Family|Musical"
"87368","17 Girls","5.1","2011",,"4141459","201607","Drama"
"15167","Barbie in the Nutcracker","6.8","2001",,,,"Animation|Family|Musical"
"2779","The Curse of the Jade Scorpion","6.8","2001",,,,"Comedy|Crime|Indie|Mystery|Romance|Thriller"
"8736","Dikkenek","7.9","2006",,,,"Comedy"
"15171","Charlotte's Web","6.3","1973","That humble radiant terrific book is now a humble radiant terrific movie.",,"5232000","Animation|Drama|Family|Musical"
"277","Underworld","6.4","2003","An immortal battle for supremacy.","22000000","95708457","Action|Fantasy|Thriller"
"151743","Lost in Thailand","6.1","2012",,"2200000","208000000","Comedy"
"8738","The Final Countdown","6.4","1980","Trapped outside the boundaries of time and space... 102 aircraft... 6,000 men... all missing.","12000000","16647800","Action|Science Fiction"
"15189","Hotel for Dogs","5.2","2009","No stray gets turned away.","35000000","117000198","Comedy|Family"
"278427","Family Guy Presents: It's a Trap!","7.1","2010","It's A Trap",,,"Animation|Comedy|Fantasy|Science Fiction"
"151933","Dead in Tombstone","5.5","2013",,"5200000",,"Action|Fantasy|Horror"
"873","The Color Purple","7.7","1985","It's about life. It's about love. It's about all of us.","15000000","146300000","Drama"
"27866","Kevin Hart: I'm a Grown Little Man","7.1","2009",,,,"Comedy"
"151960","Planes","5.9","2013","From above the world of Cars","50000000","219788712","Adventure|Animation|Comedy|Family"
"15196","Clue","7.3","1985","Seven Suspects, Six Weapons, Five Bodies and Three Endings.","15000000","14643997","Comedy|Crime|Mystery|Thriller"
"2786","Pierrot le Fou","8.1","1965",,"300000",,"Drama|Indie|Thriller"
"8740","The Vanishing","7.7","1988","Who Has Seen This Woman?",,,"Horror|Thriller"
"15198","Mystery, Alaska","5.8","1999","A Small Town on the Outskirts of Greatness.","28000000","8891623","Comedy|Drama|Sports Film"
"2787","Pitch Black","6.6","2000","Don't be afraid of the dark. Be afraid of what's in the dark","23000000","53187659","Action|Science Fiction|Thriller"
"152259","Phantom","6.1","2013","You will never see it coming.","10000000","1034589","Thriller"
"8741","The Thin Red Line","6.7","1998","Every man fights his own war.","52000000","98126565","Drama|History|War"
"15239","The Toxic Avenger","5.7","1984","He was 98lbs. of solid nerd until he became...","475000","800000","Action|Comedy|Horror|Science Fiction"
"2788","Reality Bites","6.4","1994","A comedy about love in the '90s.","11500000","20100000","Comedy|Drama|Indie|Romance"
"87421","Riddick","6.2","2013","Survival Is His Revenge","38000000","98337295","Action|Science Fiction|Thriller"
"1523","The Last King of Scotland","7.3","2006","Charming. Magnetic. Murderous.","6000000","48600000","Drama"
"2789","The Chronicles of Riddick","6.4","2004","All the power in the universe can't change destiny.","105000000","115772733","Action|Adventure|Science Fiction|Thriller"
"152426","The Langoliers","7.6","1995","Prepare yourself for the flight of your life!",,,"Drama|Horror|Mystery|Science Fiction|Suspense|Thriller"
"87428","That's My Boy","5.9","2012","The story of a child… and his son.","70000000","58100000","Comedy"
"278","The Shawshank Redemption","8.1","1994","Fear can hold you prisoner. Hope can set you free.","25000000","28341469","Crime|Drama"
"15251","Eddie Murphy: Delirious","7.7","1983",,,,"Comedy"
"152532","Dallas Buyers Club","7.8","2013","Sometimes it takes a hustler to change the world","5000000","55736588","Drama|History"
"27902","Love Wrecked","5.7","2007","She's shipwrecked on an island with the guy of her dreams. The last thing she wants is to be rescued.",,,"Family|Romance"
"87436","The ABCs of Death","4.6","2013","26 Directors, 26 Ways to Die.",,"23589","Horror"
"15255","Undisputed II: Last Man Standing","6.8","2006","Wrongfully Accused. Unjustly Imprisoned. Now He's Fighting Back.","8000000","1361","Action|Crime|Thriller"
"2791","The Chronicles of Riddick: Dark Fury","5.7","2004",,,,"Action|Animation|Science Fiction|Thriller"
"15257","Hulk vs. Wolverine","7.0","2009",,,,"Action|Animation|Science Fiction"
"87440","Struck by Lightning","6.6","2012","A personal raincloud can be deadly...",,"22930","Comedy|Drama"
"27932","Airport 1975","6.7","1974","Something hit us... The crew is dead... Help us, please, please help us!","3000000","47000000","Action|Adventure|Drama|Thriller"
"152584","Blue Is the Warmest Color","7.7","2013",,"4300000","10165694","Drama|Romance"
"87496","The Company You Keep","5.9","2012","The greatest manhunt in history.","2000000","20014680","Thriller"
"152599","The Immigrant","5.8","2013",,"16000000","5867686","Drama|Romance"
"27936","Micmacs","7.3","2009","Non Stop Madness","33000000","14000000","Comedy|Crime"
"152601","Her","8.0","2013","A Spike Jonze Love Story","23000000","47351251","Drama|Romance|Science Fiction"
"87499","The East","6.4","2013","Spy on us, we'll spy on you.","6500000","2401510","Drama|Thriller"
"27989","Serious Moonlight","5.7","2009",,,"348327","Action|Comedy|Romance"
"152603","Only Lovers Left Alive","7.3","2013",,"7000000","7600000","Drama|Horror|Romance"
"15265","The Red Balloon","8.1","1956",,,"48980","Drama|Family|Fantasy"
"279","Amadeus","7.0","1984","...Everything you've heard is true","18000000","90000000","Drama|History|Musical"
"87502","Flight","6.2","2012",,"31000000","161800000","Drama"
"15268","Street Fighter: The Legend of Chun-Li","4.6","2009","Some fight for power. Some fight for us.","50000000","12764201","Action|Adventure|Science Fiction|Thriller"
"27","9 Songs","5.8","2004","2 Lovers. 1 Year.","1000000","1574623","Drama|Music|Romance"
"152737","August: Osage County","7.1","2013","Misery loves family.","25000000","74188937","Comedy|Drama"
"87504","Hyde Park on Hudson","5.9","2012","The President. The First Lady. The King. The Queen. The Mother. The Mistress...One weekend would unite two great nations...After cocktails of course.",,"8887603","Comedy|Drama|History"
"152742","The Best Offer","7.7","2013","A Master of Possession. A Crime of Obsession","13500000","19255873","Crime|Drama|Mystery|Romance"
"28004","Madea's Family Reunion","6.0","2002",,,,"Comedy"
"152747","All Is Lost","6.4","2013","Never give up.","9000000","6108720","Action|Adventure|Drama"
"87516","Oldboy","6.0","2013","Ask not why you were imprisoned. Ask why you were set free.","30000000","5200000","Action|Drama|Mystery|Thriller"
"28005","Kama Sutra - A Tale of Love","6.5","1996",,"3000000","4109095","Drama|History|Romance"
"152748","Ain't Them Bodies Saints","6.3","2013",,"4000000","1031243","Crime|Drama|Romance|Western"
"152760","The Monuments Men","6.0","2014","It was the greatest art heist in history","70000000","154984035","Action|Drama|History|War"
"87567","The Big Wedding","5.5","2013","It's never too late to start acting like a family","35000000","21800000","Comedy"
"2800","Rumor Has It...","5.5","2005","Based on a true rumor.","70000000","88900000","Comedy|Drama|Romance"
"15276","Barely Legal","4.9","2003","They couldn't rent it, so they made it themselves.",,,"Comedy"
"87587","The Pill","6.5","2011",,,,"Comedy|Drama|Romance"
"28032","Thumbelina","7.0","1994","Follow your heart and nothing is impossible.","28000000","17000000","Animation|Drama|Family|Fantasy"
"152780","The Past","7.4","2013",,"11000000","10631747","Drama|Mystery"
"152790","The Angriest Man in Brooklyn","6.1","2014","Everyone has a bad day. Henry has one every day.",,,"Comedy|Drama"
"28053","City Island","6.7","2009","Truth is stranger than family","6000000","7875862","Comedy|Drama"
"8764","Top Secret!","7.6","1984","Don't tell anyone.","9000000","20500000","Comedy"
"152792","Devil's Knot","6.0","2013","They say the crimes were satanic. The truth may be scarier.","15000000",,"Crime|Drama|Thriller"
"280690","Kick","6.9","2014",,"22000000","55000000","Action|Comedy|Romance"
"152795","The Congress","6.2","2013","Robin Wright at the Congress",,"455815","Animation|Drama|Science Fiction"
"8766","Hellraiser: Bloodline","5.6","1996","This year, the past, the present and the future will all meet at the crossroads of hell.","4000000","16675000","Horror|Science Fiction|Thriller"
"15283","Pom Poko","6.9","1994",,,,"Animation|Family"
"28089","The Messenger","6.6","2009","The Scars of War Will Last Forever","6500000","1595417","Drama|History|Indie"
"8769","Christine","6.8","1983","How do you kill something that can't possibly be alive?","9700000","21200000","Drama|Horror|Mystery|Thriller"
"152","Star Trek: The Motion Picture","6.2","1979","The human adventure is just beginning.","35000000","139000000","Adventure|Mystery|Science Fiction"
"280","Terminator 2: Judgment Day","7.1","1991","It's nothing personal.","102000000","520000000","Action|Science Fiction|Thriller"
"15301","Twilight Zone: The Movie","6.5","1983","You're travelling through another dimension. A dimension, not only of sight and sound, but of mind. A journey into a wondrous land whose boundaries are that of imagination. Next stop, the Twilight Zone!","10000000","29450920","Drama|Fantasy|Horror|Science Fiction|Thriller"
"876","Frank Herbert's Dune","7.7","2000","Discover the greatest treasure in the universe.",,,"Action|Adventure|Fantasy|Science Fiction"
"28178","Hachi: A Dog's Tale","7.5","2009","A true story of faith, devotion and undying love.","16000000","46800000","Drama|Family"
"15302","The Pixar Story","7.6","2007",,,,"Documentary"
"153158","Underdogs","7.2","2013",,"22000000","34061097","Adventure|Animation|Romance|Sport"
"281","Strange Days","6.7","1995","You know you want it.","42000000","7959291","Science Fiction|Suspense|Thriller"
"8780","Baby Mama","5.2","2008","Would you put your eggs...in this basket?","30000000","64400000","Comedy|Romance"
"1534","Pathfinder","6.0","2007","Two Worlds, One War. The Ultimate Battle Begins.","45000000","30800000","Action"
"28211","Chloe","6.1","2009","If the one you love was lying to you, how far would you go to find out the truth?","14000000","13657649","Drama|Mystery|Thriller"
"15356","The Girl Next Door","6.5","2007","In this town, murder became the neighborhood game.",,,"Crime|Drama|Horror"
"87818","Movie 43","4.8","2013","The biggest cast ever assembled for the most outrageous comedy ever made.","6000000","32400000","Comedy"
"15357","District 13: Ultimatum","6.4","2009",,"15000000","8786375","Action|Crime|Science Fiction|Thriller"
"28260","Return of the Living Dead III","5.8","1993","She's to die for.","2000000","54000","Horror|Romance|Science Fiction"
"15359","Wonder Woman","7.7","2009",,,,"Action|Adventure|Animation|Science Fiction"
"87825","Trouble with the Curve","6.6","2012","Whatever Life Throws at You","60000000","49000000","Drama|Romance|Sport"
"28302","The Swan Princess: The Mystery of the Enchanted Kingdom","6.0","1998","First he was her prince... now he's her hero.",,,"Animation|Family|Fantasy"
