id,name,birthyear,deathyear
77123,Gonzalo López-Gallego,,
77133,Christine Lahti,1950,
77135,Dexter Gordon,1923,1990
77147,John Erick Dowdle,,
77152,Michelan Sisti,1949,
77153,Leif Tilden,1964,
77155,James Saito,1955,
77156,Kevin Clash,1960,
77157,Robbie Rist,1964,
77159,Alexander D'Arcy,1908,1996
77162,Rodrigo García,1959,
77164,Ryan Robbins,1971,
77174,Ron Lester,1970,
77177,Fuminori Kizaki,,
77188,Oh Dal-Su,1968,
77191,Jeanne Balibar,1968,
77196,"Chris Warren, Jr.",1990,
771,Don Simpson,1943,1996
77209,Grace Park,1974,
77210,Matthew Bennett,1968,
77211,Félix Enríquez Alcalá,1951,
77222,Aaron Douglas,1971,
77223,Tahmoh Penikett,1975,
77226,Theresa Merritt,1924,1998
7722,Edward Neumeier,,
77234,Priyanka Chopra,1982,
77242,Patty Hearst,1954,
77246,Wes Johnson,1961,
77254,Larry Block,1942,
77256,Deborah Van Valkenburgh,1952,
77260,Paul Anka,1941,
77261,Michael Carbonaro,1982,
77262,Jonathan Chase,1979,
77263,Mitch Morris,1979,
77264,Ashlie Atkinson,1977,
77266,Katie Lyons,1981,
77269,John Crowley,,
77271,Pink,1979,
77277,Nate Parker,1979,
77278,Denzel Whitaker,1990,
77279,Gina Ravera,1966,
7727,Phil Tippett,,
77287,Anne Reid,1935,
77289,Catinca Untaru,1997,
77292,Sean Gilder,1964,
77293,Charlie Schlatter,1966,
77295,Jesse V. Johnson,1971,
77301,Jiang Wen,1963,
77304,Zhao Wei,1976,
77313,Willa Ford,1981,
77328,Bruce Dickinson,1958,
77330,Kenan Thompson,1978,
77334,Chandler Canterbury,1998,
77335,Ben Mendelsohn,1969,
77338,Tom McGowan,1959,
77344,John Hodgman,1971,
77351,Oleg Taktarov,1967,
77353,Jasmine Guy,1962,
77357,Rupert Wyatt,1972,
77375,Jan Libíček,1931,1974
7742,Kristoffer Joner,1972,
77458,David Von Ancken,,
77462,Kam Heskin,1973,
77488,Saul Blinkoff,1972,
77496,Vince Colosimo,1966,
774,"Daniel Petrie, Jr.",,
77517,Isabelle Fuhrman,1997,
77547,Brady Bluhm,1983,
77548,Paul Winchell,1922,2005
77581,Ernestine Mercer,1924,
77589,Calvin Levels,1954,
77624,Renee O'Connor,1971,
77637,Antony Sher,1949,
77656,Gary Hustwit,,
77658,Simon Hunter,,
77667,Oksana Akinshina,1987,
77674,Rosemary Clooney,1928,2002
77675,Vera-Ellen,1921,1981
7767,Sam Peckinpah,1925,1984
776,Eddie Murphy,1961,
77700,Travis Fimmel,1979,
77736,Armelle,1969,
7775,Stephen Sommers,1962,
77764,Saskia Burmeister,1985,
77767,Rachael Carpani,1980,
77771,Craig McLachlan,1965,
77796,Sam Horrigan,1981,
77799,Shedrack Anderson III,1977,
777,Judge Reinhold,1957,
77801,Marques Houston,1981,
77802,Omarion,1984,
77803,Keri Lynn Pratt,1978,
77809,Ross Patterson,1977,
77820,Oshri Cohen,1984,
77822,Emma Catherwood,1981,
77824,Tanoai Reed,1974,
77831,Jessica Sharzer,,
77860,Jacques Gamblin,1957,
77863,Toni Myers,,
77864,Francia Almendarez,1988,
77865,Ben Hollingsworth,1984,
77866,Alycia Purrott,1983,
77870,Glenn Howerton,1976,
77874,Sachi Parker,1956,
77880,Josh Dallas,1981,
77885,Blayne Weaver,1976,
77895,Peggy Wood,1892,1978
77896,Bill Bellamy,1965,
77897,Tyra Banks,1973,
778,John Ashton,1948,
77906,Yann Collette,1956,
77919,Tim McCanlies,,
7791,Peter Howitt,1957,
77920,Howie Mandel,1955,
77921,Hideaki Anno,1960,
77923,Kazuya Tsurumaki,,
77926,Masayuki,,
77928,Bruno Salomone,1970,
77929,François Morel,1959,
77931,Kotono Mitsuishi,1967,
77940,Chynna Phillips,1968,
77948,Selena Gomez,1992,
77955,Yuki Matsuzaki,1981,
7795,Buck Henry,1930,
77964,Mike Barker,1965,
77965,Morten Tyldum,,
7796,Illeana Douglas,1965,
77976,Anders Baasmo Christiansen,1976,
77993,Parry Shen,1973,
77996,Asa Butterfield,1997,
779,Lisa Eilbacher,1956,
77,Rudolf Klein-Rogge,1888,1955
78003,Mark L. Taylor,1950,
78012,François Girard,1963,
78017,Sandra Nelson,1962,
78018,Allan Corduner,1950,
78021,Lloyd Kaufman,1945,
78023,Michael Herz,,
78029,Martin Lawrence,1965,
78030,Ashley Benson,1989,
78031,Cassie Scerbo,1990,
78036,Michael Copon,1982,
7803,Christian Berkel,1957,
78040,Alex Kendrick,,
78041,Kirk Cameron,1970,
78042,Erin Bethea,1982,
78044,Erin Cahill,1980,
78046,Mimi Michaels,1983,
7804,Oliver Stokowski,1962,
78050,Elyes Gabel,1983,
7805,Wotan Wilke Möhring,1967,
78062,Aml Ameen,1985,
78076,Wayne Allwine,1947,2009
78077,Clarence Nash,1904,1985
78080,Krysten Ritter,1981,
78087,Len Lesser,1922,2011
78090,Dee Pollock,1937,2005
78091,George Savalas,1924,1985
78094,Karl-Otto Alberty,1933,
780,Ronny Cox,1938,
78102,David Anthony Higgins,1961,
78108,Isaac Florentine,,
78110,Scott Adkins,1976,
78111,Eli Danker,1948,
78118,Vadim Perelman,,
78119,Gabrielle Brennan,1996,
78135,Gregory Wilson,,
78140,Daniel Manche,1993,
78141,Grant Show,1962,
78142,Graham Patrick Martin,1991,
78144,Austin Williams,1996,
78146,Patrick Alessandrin,1965,
78147,Elodie Yung,1981,
78150,Joshua Cox,1965,
78157,Lindsay Anderson,1923,1994
78173,Hiroyuki Morita,,
78184,Lenore Kasdorf,1948,
78185,Albert Lamorisse,1922,1970
78188,Whit Stillman,1952,
7818,Lars Gärtner,1974,
78190,Chris Eigeman,1965,
78197,Elisabeth Harnois,1979,
78198,Tyler Hoechlin,1987,
781,Paul Reiser,1957,
78216,Louise Bourgoin,1981,
78226,David Charhon,,
78229,Lindsey Haun,1984,
7822,Edgar Selge,1948,
78230,Maya Hazen,1978,
7823,Andrea Sawatzki,1963,
78245,Shahid Kapoor,1981,
7824,Philipp Hochmair,1973,
78257,Ronald Cheng,1972,
7827,Maren Eggert,1974,
78283,Nauheed Cyrusi,1982,
78297,Phil Vischer,1966,
78298,Mike Nawrocki,1966,
78299,Tom Morello,1964,
7829,Uwe Rohde,1958,
782,Steven Berkoff,1937,
78303,Jimmy Kimmel,1967,
78304,Robert Arthur,1925,2008
7830,Heiner Lauterbach,1953,
78311,Steve Valentine,1966,
78317,Bob Bergen,1964,
78320,Bryan Callen,1967,
78323,Joon Park,1969,
78324,Jamie Chung,1983,
78325,Shavon Kirksey,1989,
7832,Oliver Hirschbiegel,1957,
78341,Ryan Pinkston,1988,
78347,Hiroki Doi,1999,
78349,Tomoko Yamaguchi,1964,
78351,Kazushige Nagashima,1966,
78371,Shigetsugu Yoshida,,
78398,A Martinez,1948,
78399,Clay O'Brien,1961,
783,Jonathan Banks,1947,
78402,Masakazu Morita,1972,
78408,Merik Tadros,1983,
78412,Peter Keleghan,1959,
78415,Stuart Fratkin,1963,
78423,Omar Sy,1978,
78425,Louise Monot,1981,
78429,Josie Ho,1974,
78430,Julianna Guill,1987,
78431,Ben Feldman,1980,
78432,Arlen Escarpeta,1981,
78433,Ryan Hansen,1981,
78434,America Olivo,1978,
78436,Raini Rodriguez,1993,
78437,Stephen Rannazzisi,1978,
78451,Chuck Patton,,
78452,Gina Carano,1982,
78475,Isabelle Gélinas,1963,
78494,Beau Billingslea,1953,
78501,Melissa Joan Hart,1976,
78514,David Hugh Jones,1934,2008
78525,Robert Addie,1960,2003
78533,Cristiana Capotondi,1980,
78535,Fabio De Luigi,1967,
78538,Gianmarco Tognazzi,1967,
7853,Rodney A. Grant,1959,
78545,Conor McMahon,,
78552,Andrei Arlovski,1979,
78562,Phil Traill,1973,
78576,Scott Thompson,1959,
78577,Graham Norton,1963,
78588,Perez Hilton,1978,
78589,RuPaul,1960,
78598,Dave Power,1978,
785,James Russo,1953,
78615,Phil Roman,1930,
78619,David Lander,1947,
78626,Franck Vestiel,1971,
7863,Tantoo Cardinal,1950,
7865,Michael Brandt,1968,
7866,Robert Pastorelli,1954,2004
78674,Luciana Littizzetto,1964,
7867,Charles Rocket,1949,2005
7868,Maury Chaykin,1949,2010
78690,Jeremy Slate,1926,2006
786,Stephen Elliott,1918,2005
78722,Woody Watson,1948,1999
78729,Nathan Lane,1956,
78730,Oliver James,1980,
78739,David Mann,1966,
78742,Christopher Williams,1967,
78749,Hrithik Roshan,1974,
78751,Ashutosh Gowariker,1964,
78789,Jay Patterson,1954,
78798,Tom Kenny,1962,
78799,Carolyn Lawrence,1967,
7879,John Lasseter,1957,
7881,Jill Culton,,
78837,Brooke Burns,1978,
7883,Ralph Eggleston,,
78840,Jason Acuña,1973,
78849,Edgar Barrier,1907,1964
78851,Carolyn Craig,1934,1970
78852,Richard Long,1927,1974
78853,Carol Ohmart,1927,
78854,Alan Marshal,1909,1961
78855,Julie Mitchum,1914,2003
78856,Leona Anderson,1885,1973
78857,Howard Hoffman,1893,1969
78866,John H. Lee,,
78869,Shawn Yue,1981,
78870,Li Xiaoran,1978,
78871,Wu Jing,1974,
78875,Louis Koo,1970,
78878,Xing Yu,1978,
78879,Xu Qing,1969,
78887,Billy Ray Cyrus,1961,
78890,Keith Jardine,1975,
78896,Elizabeth Allen,1929,2006
78899,Jeffrey Byron,1955,
78901,Kurt Kreuger,1916,2006
78902,Frank Albertson,1909,1964
78914,Noam Murro,,
78916,Farhan Akhtar,1974,
78920,Sonali Kulkarni,1974,
78921,Dimple Kapadia,1957,
78937,Joe Mantell,1920,2010
78942,Angus Lennie,1930,
78994,Sergio Peris-Mencheta,1975,
78,Fritz Rasp,1891,1976
79003,Abhay Deol,1976,
79004,Takako Honda,1972,
79021,Heather Hogan,1985,
79024,Beth Littleford,1968,
79025,Don McManus,1959,
79037,Ken'ichi Matsuyama,1985,
7904,Billy Crystal,1948,
79051,Wendee Lee,1960,
79054,Alex Fernandez,1967,
7905,Mary Gibbs,1996,
7906,Jennifer Tilly,1958,
79072,Kevin Durand,1974,
7907,John Ratzenberger,1947,
79087,Robin Weigert,1969,
7908,Frank Oz,1944,
7909,Steve Susskind,1942,2005
7911,Joe Ranft,1960,2005
79124,Karen David,1979,
79128,Alan Cinis,1960,
7918,Bud Luckey,1934,
79196,Lena Endre,1955,
79245,Veronica Lake,1919,1973
79248,Doris Dowling,1923,2004
79279,Paco Cabezas,,
7929,Angus MacLane,,
7930,Jan Pinkava,1963,
79332,Trond Espen Seim,1971,
79343,Laura Mennell,1980,
79344,James M. Connor,1960,
79363,Peter Phelps,1960,
79397,Kristen Kerr,1974,
793,Luis Buñuel,1900,1983
79402,Tracy Wright,1959,2010
79434,Craig Zobel,,
79449,Margarita Broich,1960,
79456,Kyôko Koizumi,1966,
79473,Beatrice Arthur,1922,2009
79477,Jack Rader,1991,
79494,Matt Dallas,1982,
79497,Bruce Thomas,1961,
79504,Rachel Korine,1986,
79505,Joseph Morgan,1981,
79538,Khalil Kain,1964,
79574,Park Won-sang,1970,
79584,Angus Scrimm,1926,
79610,Sarah-Jeanne Labrosse,1991,
79613,Monique Spaziani,1957,
7962,Lou Romano,1972,
79635,Julian Holloway,1944,
79641,Irene Handl,1901,1987
79646,James Jeter,1921,
79654,Robert Katims,1933,
79656,John Schultz,,
79713,Sacha Horler,1970,
79732,Barton Heyman,1937,1996
79735,Alan Manson,1918,2002
79741,Deborah Foreman,1962,
79742,John Hancock,1941,1992
79744,Sunshine Parker,1927,1999
79745,Helena Carroll,1928,2013
79792,Laura Allen,1974,
79793,Margo Harshman,1986,
79795,Shiloh Fernandez,1985,
79906,Kathryn Witt,1950,
79964,Gregg Godfrey,,
79966,Claudia Karvan,1972,
79999,Kristen Ruhlin,1984,
79,Theodor Loos,1883,1954
7,Andrew Stanton,1958,
80019,James A. Woods,1979,
80109,Marla Sokoloff,1980,
8010,Doug Sweetland,,
80111,Daphne Ashbrook,1963,
80112,Sylvester McCoy,1943,
80116,Julie Strain,1962,
80117,Billy Idol,1955,
80120,Andy McAvin,1952,
80135,Rutanya Alda,1942,
80137,Diane Franklin,1962,
80149,Douglas Hodge,1960,
80154,Blake Ritson,1980,
80165,Alice Playten,1947,2011
80204,Amy Linker,1966,
80205,Danny Corkill,1974,
80206,Richard Deacon,1921,1984
80207,Kurt Kuenne,,
8020,John Kahrs,,
80215,Charles Stone III,,
80219,James Roday,1976,
8023,Kyle Balda,,
80260,René Laloux,1929,2004
80261,Robin Hardy,1929,
80278,Rebecca Rigg,1967,
80289,Jay R. Ferguson,1974,
80294,Stewart J. Zully,1955,
8029,Jimmy Hayward,,
80307,Andy Cadiff,,
80343,Connor Widdows,1992,
80348,Lorena Gale,1958,2009
80349,Simon Longmore,1970,
80351,Rick Tae,1973,
80352,Noel Fisher,1984,
80365,Paul Rhys,1963,
80367,Estelle Skornik,1971,
80369,Annabelle Apsion,1963,
80378,Preston Bailey,2000,
80384,Paul Andrew Williams,,
80385,Rachel Shelley,1969,
80386,Zoya Akhtar,,
80406,Kevin Smith,1963,2002
8040,Victor Navone,1970,
80415,Judith Light,1949,
80417,Sarah-Jane Potts,1976,
80419,Kellie Bright,1976,
80433,Marley S. McClean,1987,
80437,Peter James Smith,1971,
80442,Tristan Jarred,1994,
80446,Terrell Tilford,1969,
80457,Han Suk-Kyu,1964,
80486,Bianca Jagger,1945,
80502,Leigh McCloskey,1955,
80503,Gabriele Lavia,1942,
80536,David Walliams,1971,
80540,Stig Bergqvist,,
80570,Walter Lang,1896,1972
80575,Patrick Adiarte,1942,
80576,Max Records,1997,
80579,Robert Z'Dar,1950,
80591,Rashida Jones,1976,
80595,Rob Huebel,1969,
80597,Kym Whitley,1961,
80599,Penny Santon,1916,1999
80602,Tyler Perry,1969,
80611,Cassi Davis,1964,
80613,China Anne McClain,1998,
80626,Carol Arthur,1935,
80630,Martin Koolhoven,1969,
80631,Martijn Lakemeier,1993,
80641,Sterling Beaumon,1995,
80651,Kim Sang-Jin,1967,
80671,John Sanford,1904,2003
80672,Peggy Holmes,,
80676,Jordan Nagai,2000,
80678,Tim Hodge,1963,
80691,Gary Chapman,,
80698,Rob LaDuca,,
80719,Cheryl Chase,1958,
80742,Martin Mull,1943,
80745,Lee Ving,1950,
80746,Bill Henderson,1926,
80747,Steve Shill,,
80751,Hirotsugu Kawasaki,,
80757,Mike Tyson,1966,
80758,Boris Kodjoe,1973,
80759,Lisa Arrindell Anderson,1969,
80760,Rochelle Aytes,1976,
80761,Tangi Miller,1974,
80777,Cedric Pendleton,1973,
80863,Masahiro Motoki,1965,
80864,Kimiko Yo,1956,
80866,Nell Carter,1948,2003
80923,Måns Mårlind,1969,
80924,Björn Stein,1970,
80927,Leland Palmer,1945,
80928,Ann Reinking,1949,
80948,William Lau,,
80949,Aristomenis Tsirbas,1967,
80967,Ricardo Antonio Chavira,1971,
80969,Genelle Williams,1984,
80989,Amelia Campbell,1965,
80999,Fyodor Bondarchuk,1964,
81015,Audrina Patridge,1985,
81022,Jeff Rawle,1951,
81024,Roger Lloyd-Pack,1944,
81044,Alexandre Bustillo,,
81045,Julien Maury,,
81051,Tahar Rahim,1981,
81054,Nicolas Duvauchelle,1980,
81083,Max Burkholder,1997,
81085,A.R. Murugadoss,,
81092,Asin Thottumkal,1985,
81093,Jiah Khan,1988,2013
81095,Michelle Morgan,1981,
81096,Joshua Close,1981,
81097,Shawn Roberts,1984,
81098,Joe Dinicol,1983,
81108,Yoshio Harada,1940,2011
81125,Denis Ménochet,1976,
81129,Chris Martin,1977,
81133,Amy Acker,1976,
81134,Oana Pellea,1962,
81157,Sebastián Borensztein,,
81159,Christian Molina,,
81160,Belén Fabra,1977,
81164,Danneel Ackles,1979,
81168,Dick Foran,1910,1979
81170,Lauren Maltby,1984,
81172,Nicholas Hope,1958,
81178,Charlie Adler,1956,
81199,Sean McGinly,,
81200,Conan O'Brien,1963,
81201,Charles Guard,,
81212,Jacob Nordenson,1952,
81220,Dante Lam,,
81243,Paku Romi,1972,
81245,Chiwa Saitō,1981,
81247,Philip Latham,1929,
81248,Alex Lifeson,1953,
81250,Neil Peart,1952,
81251,Banjong Pisanthanakun,,
81252,Parkpoom Wongpoom,1978,
81253,Ananda Everingham,1982,
81254,Natthaweeranuch Thongmee,1979,
81256,Joel Hopkins,1970,
81260,Bill Milner,1995,
81282,Frances Gifford,1919,1994
81287,Shannon Whirry,1964,
81295,Shane West,1978,
81297,Mark Atkins,,
81328,Andrew Traucki,,
81363,Kentaro Ito,1974,
81364,Olivia Munn,1980,
81365,Dale Waddington,1963,
81373,Jason Wiles,1970,
81379,Steve Blum,1965,
81380,Michelle Ruff,1966,
81381,Michael McConnohie,1951,
81382,Kirk Thornton,1956,
81388,Steve Howey,1977,
81391,J. D. Pardo,1980,
81416,Arturo Gil,1960,
81418,Karine Vanasse,1983,
814200,Arsher Ali,1984,
81425,Philippe Petit,1949,
81437,Philippe Falardeau,,
81445,Rudy Ramos,1950,
81463,Robert Helpmann,1909,1986
81476,Ariel Vromen,1973,
81481,Darryl Hickman,1931,
814,Tony Kaye,1946,
81501,Edward G. Robinson Jr.,1933,1974
81516,Matthew Laborteaux,1966,
81557,MacIntyre Dixon,1931,
81571,Yasmin Paige,1991,
81598,Reece Dinsdale,1959,
81613,Brian A. Miller,,
81663,Vanessa Marshall,1969,
81667,Jennifer Hale,1972,
81668,Rachael MacFarlane,1976,
8167,Paul Walker,1973,2013
81681,Denis O'Hare,1962,
81682,Bojana Novaković,1981,
81683,Gbenga Akinnagbe,1978,
81684,Caterina Scorsone,1981,
81685,Frank Grillo,1963,
81688,Scott Winters,1959,2011
81690,Don Swayze,1958,
81698,Michael Bunin,1970,
8169,Tyrese Gibson,1978,
81703,Zulay Henao,1979,
8170,Eva Mendes,1974,
81718,Mamoru Hosoda,1967,
8171,Ludacris,1977,
81726,Lorraine Toussaint,1960,
81727,Darnell Martin,1964,
81734,Walter McGinn,1936,1977
8175,Thom Barry,1950,
81761,Andrey Kravchuk,,
81774,Valerie Taylor,1902,1988
8177,Michael Ealy,1973,
8178,Jin Auyeung,1982,
81809,Declan Lowney,,
8180,Mo Gallini,1966,
81821,Sandrine Kiberlain,1968,
81829,Michael Hayden,1963,
8183,Kathleen Quinlan,1954,
81840,Adeel Akhtar,1980,
81842,Brian Cummings,1948,
81843,Jennifer Darling,1946,
8184,Mary Kate Schellhardt,1978,
81850,Duncan Jones,1971,
81851,Emi Shinohara,1963,
81852,Takeshi Aono,1936,2012
81853,Shigeyasu Yamauchi,,
81856,Nicholas Jarecki,,
81859,Tomomichi Nishimura,1946,
8185,Emily Ann Lloyd,1984,
81867,Michael Berresse,1964,
81869,Katrina Kaif,1984,
8186,Miko Hughes,1986,
8187,Max Elliott Slade,1980,
8188,Jean Speegle Howard,1927,2000
8189,Tracy Reiner,1964,
81905,William Cort,1936,1993
81913,Ngai Kai Lam,,
81916,Tommy Wiseau,1968,
81918,Greg Sestero,1978,
8191,Chris Ellis,1956,
81926,Esha Deol,1981,
81927,Rimi Sen,1981,
81928,Anushka Sharma,1988,
8192,Joe Spano,1946,
8193,Florian Henckel von Donnersmarck,1973,
81941,Mary Forbes,1879,1974
81948,Travis Rice,1982,
81950,Curt Morgan,,
81963,Jonah Markowitz,,
8196,Ulrich Mühe,1953,2007
81975,Shimen Ruskin,1907,1976
8197,Sebastian Koch,1962,
81983,Chunky Pandey,1962,
8198,Ulrich Tukur,1957,
8199,Thomas Thieme,1948,
819,Edward Norton,1969,
81,Heinrich George,1893,1946
8200,Hans-Uwe Bauer,1955,
8201,Volkmar Kleinert,1938,
8202,Matthias Brenner,1957,
8203,Bastian Trost,1974,
82042,Don Frye,1965,
8204,Charly Hübner,1972,
82055,Junko Takeuchi,1972,
82056,Noriaki Sugiyama,1976,
82057,Chie Nakamura,1978,
8206,Hinnerk Schönemann,1974,
8207,Thomas Arnold,1971,
82092,Will.i.am,1975,
82093,Daniel Henney,1979,
82094,Tim Pocock,1985,
82096,Jessica Paré,1982,
820,Edward Furlong,1977,
82104,Danai Gurira,1978,
82105,Maggie Moore,1851,1926
8210,Wes Bentley,1978,
82119,Chantal Lauby,1957,
8211,Mena Suvari,1979,
8212,Peter Gallagher,1955,
8213,Sam Robards,1961,
82142,B.J. Hogg,1955,
82143,Lucinda Dryzek,1991,
8214,Barry Del Sherman,1962,
82159,Mohamed Dione,1986,
82163,Christopher Jordan Wallace,1996,
82177,Josephine Siao,1947,
82179,Arthur Napiontek,1987,
82188,Jean-Pierre Martins,1971,
82191,Sharlto Copley,1973,
82194,Neill Blomkamp,1979,
821,Beverly D'Angelo,1951,
82219,Luis Valdez,1940,
82220,Danielle von Zerneck,1966,
82226,Charlie McDowell,1983,
82234,Bruce Gowers,,
8223,Jon Finch,1941,
82240,Lindsey Buckingham,1949,
82242,Stevie Nicks,1948,
8224,Alec McCowen,1925,
8225,Barry Foster,1927,2002
8226,Billie Whitelaw,1932,
8227,Anna Massey,1937,2011
82280,Louis Armstrong,1901,1971
82281,Chris Santos,1978,
82282,Peter Zizzo,1966,
82283,Timothy J. Cox,1976,
82288,Jackie Berroyer,1946,
8228,Barbara Leigh-Hunt,1935,
8229,Rod Taylor,1930,
822,Avery Brooks,1948,
82304,Michaël Youn,1973,
82314,Karina Testa,1981,
8231,Suzanne Pleshette,1937,2008
8232,Ethel Griffies,1878,1975
8233,Charles McGraw,1914,1980
82341,Hillary Tuck,1978,
82345,Genie Francis,1962,
82351,Henrik Ruben Genz,,
8237,Doris Day,1924,
82380,Lewis McGibbon,1991,
82388,Bob Hope,1903,2003
8238,Brenda De Banzie,1909,1981
82396,Shinobu Nakayama,1973,
8239,Bernard Miles,1907,1991
823,Jennifer Lien,1974,
82400,Vincent Zhao Wen-Zhuo,1972,
82401,Adam Cheng,1947,
82405,Jane Powell,1929,
82406,Paulina Porizkova,1965,
8240,Alan Mowbray,1896,1969
82410,Terry O'Neill,1948,
82417,Russell Peters,1970,
82418,Erik Van Looy,1962,
8241,Hillary Brooke,1914,1999
82420,Koen De Bouw,1964,
82423,Veerle Baetens,1978,
8242,Christopher Olsen,1946,
82434,Wayne Pygram,1959,
82455,Nerea Camacho,1996,
8246,Barry Levinson,1942,
82495,Rachel Roberts,1927,1980
824,Ethan Suplee,1976,
82507,Dick Durock,1937,2009
82511,Will Gluck,,
82518,Paul Ziller,,
82519,Scott Bairstow,1970,
8252,William Holden,1918,1981
82537,Søren Malling,1964,
8253,Robert Ryan,1909,1973
82547,Edward Burnham,1912,
82548,Peter Gilmore,1931,
82549,Peter Jeffrey,1929,1999
8254,Edmond O'Brien,1915,1985
82553,James Grout,1927,
82558,Charles Farrell,1900,1990
8255,Warren Oates,1928,1982
8256,Anne Heche,1969,
82573,Nadia Bjorlin,1980,
82577,Jesse Johnson,1982,
82579,Kevin Tenney,1955,
8258,Ben Johnson,1918,1996
8259,Emilio Fernández,1903,1986
825,Stacy Keach,1941,
8260,Strother Martin,1919,1980
82615,Maxine Cooper,1924,2009
8261,Willie Nelson,1933,
82622,Charlotte Ross,1968,
82625,Hallie Todd,1962,
8262,L.Q. Jones,1927,
82631,Joseph Sikora,1976,
82636,Luke de Woolfson,1976,
82639,Ophelia Lovibond,1986,
8263,Andrea Martin,1947,
82653,Mary Page Keller,1961,
8265,John Michael Higgins,1963,
82662,AnnaLynne McCord,1987,
82663,Shannon Woodward,1984,
82666,Rhys Darby,1974,
8266,Suzie Plakson,1958,
82695,Austin Basis,1976,
8269,Suzanne Cryer,1967,
826,Fairuza Balk,1974,
82700,Mario Casas,1986,
82702,Michael Jackson,1958,2009
82724,Fernando González Molina,,
82779,Vito Scotti,1918,1996
82785,Emily Osment,1992,
82791,Valerie Tian,1989,
82793,Martin Lamotte,1947,
82795,Oleg Menshikov,1960,
82799,Lucy Gallardo,1929,2012
827,Elliott Gould,1938,
82806,Mathew Horne,1978,
82809,Annabelle Wallis,1984,
82822,Phil Claydon,1976,
82832,Jim Kelly,1946,
82835,Rhys Williams,1897,1969
82836,Herbert Heyes,1889,1958
82839,Henry Alex Rubin,,
82863,John Dehner,1915,1992
82885,Zoe Lister-Jones,1982,
8289,Billy Crudup,1968,
828,Guy Torry,1969,
8291,Alison Lohman,1979,
82923,Bérénice Bejo,1976,
82939,Toby Wilkins,1972,
8293,Marion Cotillard,1975,
82943,Jill Wagner,1979,
82945,Charles Baker,1971,
8294,Robert Guillaume,1927,
82956,Darcy DeMoss,1963,
8295,Matthew McGrory,1973,2005
8296,Christophe Gans,1960,
8297,Roger Avary,1965,
829,William Russ,1950,
83002,Jessica Chastain,1977,
8300,Kevin Reynolds,1952,
83014,Kang Dong-won,1981,
83048,Eric Amadio,,
83051,Eric Michael Cole,1977,
830,Joe Cortese,1949,
83104,Darrow Igus,1948,
83105,Debra Wilson,1962,
83110,Downtown Julie Brown,1963,
8311,Farah Khan,1965,
83137,Rick Warden,1971,
83141,Paul Wesley,1982,
83145,Ann Wedgeworth,1934,
83149,Willis Bouchey,1907,1977
83151,Kelli Maroney,1960,
8316,Michael McShane,1955,
8318,Brian Blessed,1937,
83194,Jackie Mason,1936,
8319,Nick Brimble,1944,
83222,Shane McRae,1977,
83225,Colin Egglesfield,1973,
83227,Ron White,1956,
83231,David Walton,1978,
8323,Daniel Newman,1976,
83244,Ella Rae Peck,1990,
83248,Ron Paul,1935,
83260,Lucile Watson,1879,1962
83261,Michael Pollan,1955,
83264,Katarzyna Figura,1962,
8326,Geraldine McEwan,1932,
83271,Glen Powell,1988,
83274,Rachele Brooke Smith,1987,
83276,Kenny Wormald,1984,
83281,Lenny Abrahamson,,
83285,Leah Pipes,1988,
83287,Lynne Ramsay,1969,
8328,John Milius,1944,
8329,Radha Mitchell,1973,
83313,Melanie Mayron,1952,
83314,Dewey Martin,1923,
8332,Laurie Holden,1969,
83349,Drew Carey,1958,
83352,Mircea Monroe,1982,
83355,Melody Klaver,1990,
83356,Jamie Campbell Bower,1988,
8335,Kim Coates,1959,
83362,Dennis Burkley,1945,
8338,Jodelle Ferland,1994,
833900,Sandra Andreis,1975,
83393,Kay Thompson,1909,1998
83411,Timothy Scott,1937,1995
83413,Norman Tokar,1919,1979
83414,Tim Conway,1933,
83437,Pauline Collins,1940,
83453,Victor French,1934,1989
83456,Michael Trucco,1970,
83458,Stephanie Jacobsen,1980,
83465,Gale Gordon,1906,1995
83467,William A. Graham,,
8349,Martin Sheen,1940,
834,Otto Preminger,1906,1986
8350,Sam Bottoms,1955,2008
8351,Frederic Forrest,1936,
83526,Haruka Ayase,1985,
8354,Albert Hall,1937,
83585,Sasha Barrese,1981,
83586,Ken Jeong,1969,
83588,Robert Allan Ackerman,,
83600,Tichina Arnold,1971,
83623,Tom Fadden,1895,1980
83635,Huang Sheng-Yi,1983,
83660,Tomoya Nagase,1978,
836732,Jake Schreier,,
83682,Jung Jae-young,1970,
83699,Kyle Howard,1978,
83701,Alex Kingston,1963,
83721,Scott Cohen,1961,
83730,Jonathan English,,
83739,Ingrid Pitt,1937,2010
83771,William Zappa,1948,
83772,John Batchelor,1969,
83781,Robert Covarrubias,1950,
83786,Walter Cronkite,1916,2009
83801,Ralph Dumke,1899,1964
83806,Arch Johnson,1922,1997
83810,Vic Morrow,1929,1982
83812,Ford Rainey,1908,2005
83813,Thierry Neuvic,1970,
83814,Steve Evets,1959,
83820,Gordon Lam Ka-Tung,1967,
83839,Cork Hubbert,1952,2003
83852,Liam James,1996,
83858,Simon Barrett,,
83859,Leonard Roberts,1972,
83860,Aldis Hodge,1986,
83861,Brendan Miller,1985,
83862,Mercedes Masöhn,1982,
83872,Casey Wilson,1980,
83873,June Diane Raphael,1980,
83874,Michael Arden,1982,
83899,Sofia Ledarp,1974,
83923,Seiji Mizushima,,
